"","year","imdb","title","test","budget","domgross","intgross","budget_2013.","domgross_2013.","intgross_2013.","totalgross2013"
"730",2007,"tt0469494","There Will Be Blood","FAIL",25000000,"40222514","77208711",28088587,45191743,86747344,131939087
"731",2007,"tt0453556","TMNT","FAIL",35000000,"54149098","96096018",39324022,60838866,107968055,168806921
"732",2007,"tt0418279","Transformers","FAIL",151000000,"319246193","708272592",169655066,358686980,795775055,1154462035
"733",2007,"tt0861739","Tropa de Elite","PASS",6537890,"8744","14319195",7345604,9824,16088238,16098062
"734",2007,"tt0473308","Waitress","PASS",1500000,"19097550","22217183",1685315,21456928,24961971,46418899
"735",2007,"tt0498399","We Own the Night","FAIL",28000000,"28563179","55307857",31459218,32091974,62140782,94232756
"737",2006,"tt0416449","300","FAIL",60000000,"210614939","454161935",69347781,243427977,524918705,768346682
"738",2006,"tt0405296","A Scanner Darkly","FAIL",20000000,"5501616","7405084",23115927,6358748,8558769,14917517
"739",2006,"tt0437800","Akeelah and the Bee","PASS",8000000,"18848430","18959424",9246371,21784947,21913233,43698180
"740",2006,"tt0429591","Aquamarine","PASS",12000000,"18597342","22978953",13869556,21494740,26558990,48053730
"742",2006,"tt0454082","Black Christmas","PASS",9000000,"16235738","16235738",10402167,18765207,18765207,37530414
"743",2006,"tt0450259","Blood Diamond","FAIL",100000000,"57377916","171377916",115579635,66317186,198077969,264395155
"744",2006,"tt0479647","Bon Cop, Bad Cop","FAIL",8000000,"12671300","12671300",9246371,14645442,14645442,29290884
"745",2006,"tt0443453","Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan","FAIL",18000000,"128505958","261572744",20804334,148526717,302324822,450851539
"746",2006,"tt0470705","Bug","PASS",4000000,"7006708","7006708",4623185,8098328,8098328,16196656
"747",2006,"tt0317219","Cars","FAIL",70000000,"244082982","461667967",80905744,282110219,533594150,815704369
"748",2006,"tt0381061","Casino Royale","FAIL",102000000,"167365000","596365000",117891227,193439856,689276488,882716344
"749",2006,"tt0206634","Children of Men","PASS",76000000,"35552383","69450202",87840522,41091314,80270290,121361604
"750",2006,"tt0424345","Clerks II","FAIL",5000000,"24148068","25894473",5778982,27910249,29928737,57838986
"751",2006,"tt0479884","Crank","FAIL",12000000,"27838408","43924923",13869556,32175530,50768266,82943796
"752",2006,"tt0405094","Das Leben Der Anderen","FAIL",2000000,"11284657","81197047",2311593,13042765,93847250,106890015
"753",2006,"tt0398913","DOA: Dead or Alive","PASS",30000000,"480314","7756224",34673890,555145,8964615,9519760
"754",2006,"tt0457430","El laberinto del fauno (Pan's Labyrinth)","PASS",16000000,"37634615","87041569",18492742,43497951,100602327,144100278
"755",2006,"tt0449010","Eragon","FAIL",100000000,"75030163","249488115",115579635,86719588,288357452,375077040
"756",2006,"tt0457572","Fido","FAIL",8000000,"298110","419801",9246371,344554,485204,829758
"757",2006,"tt0414982","Final Destination 3","PASS",25000000,"54098051","112798051",28894909,62526330,130371575,192897905
"758",2006,"tt0424095","Flushed Away","FAIL",149000000,"64665672","177665672",172213656,74740347,205345335,280085682
"759",2006,"tt0470765","For Your Consideration","PASS",12000000,"5549923","5549923",13869556,6414581,6414581,12829162
"760",2006,"tt0436331","Friends with Money","PASS",6500000,"13368437","17518322",7512676,15451191,20247613,35698804
"761",2006,"tt0438097","Ice Age: The Meltdown","FAIL",75000000,"195330621","651899282",86684726,225762418,753462808,979225226
"762",2006,"tt0417225","Idlewild","PASS",15000000,"12669914","12669914",17336945,14643840,14643840,29287680
"763",2006,"tt0454848","Inside Man","FAIL",50000000,"88634237","184634237",57789817,102443127,213399577,315842704
"764",2006,"tt0493430","Jackass Number Two","FAIL",11000000,"72778712","85278712",12713760,84117369,98564824,182682193
"765",2006,"tt0452637","Lady in the Water","FAIL",75000000,"42285169","72785169",86684726,48873044,84124832,132997876
"766",2006,"tt0408985","Last Holiday","PASS",45000000,"38399961","43343247",52010836,44382535,50095967,94478502
"767",2006,"tt0498380","Letters from Iwo Jima","FAIL",13000000,"13756082","68756082",15025353,15899229,79468028,95367257
"768",2006,"tt0404203","Little Children","PASS",14000000,"5463019","14763019",16181149,6314137,17063043,23377180
"769",2006,"tt0449059","Little Miss Sunshine","PASS",8000000,"59891098","100550977",9246371,69221912,116216452,185438364
"771",2006,"tt0425210","Lucky Number Slevin","FAIL",27000000,"22495466","55495466",31206501,26000177,64141457,90141634
"772",2006,"tt0483726","Man of the Year","FAIL",20000000,"37442180","41342180",23115927,43275535,47783141,91058676
"773",2006,"tt0422720","Marie Antoinette","PASS",40000000,"15962471","60862471",46231854,18449366,70344622,88793988
"774",2006,"tt0482546","Miss Potter","PASS",30000000,"3005605","35891257",34673890,3473867,41482984,44956851
"775",2006,"tt0385880","Monster House","PASS",75000000,"73661010","141267370",86684726,85137126,163276310,248413436
"776",2006,"tt0457510","Nacho Libre","FAIL",32000000,"80197993","99296462",36985483,92692547,114766488,207459035
"777",2006,"tt0477347","Night at the Museum","PASS",110000000,"250863268","574480841",127137598,289946849,663982857,953929706
"778",2006,"tt0465551","Notes on a Scandal","PASS",27500000,"17510118","49752391",31784400,20238130,57503632,77741762
"779",2006,"tt0907657","Once","FAIL",150000,"9445857","18997174",173369,10917487,21956864,32874351
"780",2006,"tt0400717","Open Season","FAIL",85000000,"85105259","189901703",98242689,98364347,219487695,317852042
"781",2006,"tt0401711","Paris je t&#39;aime","FAIL",13000000,"4857374","4857374",15025353,5614135,5614135,11228270
"782",2006,"tt0396171","Perfume: The Story of a Murderer","PASS",63700000,"2223293","133603463",73624227,2569674,154418394,156988068
"783",2006,"tt0383574","Pirates of the Caribbean: Dead Man&#39;s Chest","FAIL",225000000,"423315812","1060615812",260054178,489266869,1225855881,1715122750
"784",2006,"tt0409182","Poseidon","FAIL",160000000,"60674817","181674817",184927415,70127732,209979090,280106822
"785",2006,"tt0451176","Quinceanera","PASS",400000,"1692693","2522787",462319,1956408,2915828,4872236
"786",2006,"tt0405508","Rang De Basanti","PASS",5300000,"2197694","29197694",6125721,2540087,33746588,36286675
"787",2006,"tt0439289","Running with Scissors","PASS",12000000,"6860000","8706701",13869556,7928763,10063173,17991936
"788",2006,"tt0454945","She&#39;s the Man","FAIL",25000000,"33889159","55279608",28894909,39168966,63891969,103060935
"789",2006,"tt0423169","Sherrybaby","FAIL",2000000,"199176","622806",2311593,230207,719837,950044
"790",2006,"tt0367027","Shortbus","PASS",2000000,"1985292","1985292",2311593,2294593,2294593,4589186
"791",2006,"tt0384537","Silent Hill","PASS",50000000,"46982632","99982632",57789817,54302354,115559561,169861915
"792",2006,"tt0439815","Slither","PASS",15250000,"7802450","12930343",17625894,9018043,14944843,23962886
"793",2006,"tt0475394","Smokin&#39; Aces","FAIL",17000000,"35662731","56047261",19648538,41218854,64779219,105998073
"794",2006,"tt0417148","Snakes on a Plane","PASS",33000000,"34020814","62020814",38141279,39321133,71683430,111004563
"795",2006,"tt0405336","Southland Tales","PASS",17000000,"275380","364607",19648538,318283,421411,739694
"796",2006,"tt0430634","Stick It","PASS",20000000,"26910736","30399714",23115927,31103330,35135878,66239208
"797",2006,"tt0420223","Stranger Than Fiction","PASS",30000000,"40435190","45235190",34673890,46734845,52282667,99017512
"798",2006,"tt0348150","Superman Returns","FAIL",232000000,"200120000","390874000",268144752,231297965,451770741,683068706
"799",2006,"tt0446046","Take the Lead","PASS",30000000,"34742066","65390493",34673890,40154753,75578093,115732846
"800",2006,"tt0429589","The Ant Bully","FAIL",45000000,"28142535","49610898",52010836,32527039,57340095,89867134
"801",2006,"tt0452594","The Break Up","FAIL",52000000,"118806699","202944203",60101410,137316349,234562168,371878517
"802",2006,"tt0382625","The Da Vinci Code","FAIL",125000000,"217536138","767820459",144474543,251427474,887444081,1138871555
"803",2006,"tt0783238","The Dead Girl","PASS",3300000,"19875","19875",3814128,22971,22971,45942
"804",2006,"tt0407887","The Departed","FAIL",90000000,"133311000","290539042",104021671,154080367,335803963,489884330
"805",2006,"tt0458352","The Devil Wears Prada","PASS",35000000,"124740460","326551094",40452872,144174568,377426561,521601129
"806",2006,"tt0414993","The Fountain","FAIL",35000000,"10144010","15461638",40452872,11724410,17870505,29594915
"807",2006,"tt0433386","The Grudge 2","PASS",20000000,"39143839","70743839",23115927,45242306,81765471,127007777
"808",2006,"tt0464049","The History Boys","FAIL",3700000,"2730296","13425589",4276446,3155666,15517247,18672913
"809",2006,"tt0457939","The Holiday","PASS",85000000,"63280000","205190324",98242689,73138793,237158227,310297020
"810",2006,"tt0468492","The Host","PASS",50000000,"26623701","58188384",57789817,30771576,67253922,98025498
"811",2006,"tt0443543","The Illusionist","FAIL",16500000,"39868642","83792062",19070640,46080031,96846559,142926590
"812",2006,"tt0410297","The Lake House","FAIL",40000000,"52330111","114830111",46231854,60482951,132720223,193203174
"813",2006,"tt0446755","The Painted Veil","FAIL",19400000,"8060487","15118795",22422449,9316281,17474248,26790529
"814",2006,"tt0482571","The Prestige","FAIL",40000000,"53089891","107896006",46231854,61361102,124705810,186066912
"815",2006,"tt0454921","The Pursuit of Happyness","FAIL",55000000,"162586036","307325633",63568799,187916346,355205844,543122190
"816",2006,"tt0436697","The Queen","FAIL",15000000,"56441711","128885873",17336945,65235123,148965821,214200944
"817",2006,"tt0460989","The Wind That Shakes the Barley","FAIL",8300000,"1829142","25670174",9593110,2114116,29669493,31783609
"818",2006,"tt0370032","Ultraviolet","FAIL",30000000,"18522064","20722064",34673890,21407734,23950486,45358220
"819",2006,"tt0441909","Volver","PASS",9400000,"12899867","85599867",10864486,14909619,98936014,113845633
"820",2006,"tt0758794","We Are Marshall","FAIL",65000000,"43545364","43545364",75126763,50329573,50329573,100659146
"821",2006,"tt0455857","When a Stranger Calls","PASS",15000000,"47860214","66944472",17336945,55316660,77374176,132690836
"822",2006,"tt0477139","Wristcutters: A Love Story","FAIL",1000000,"446165","460136",1155796,515676,531824,1047500
"823",2006,"tt0376994","X-Men: The Last Stand","PASS",210000000,"234362462","459359555",242717233,270875277,530926095,801801372
"824",2006,"tt0463034","You, Me and Dupree","FAIL",54000000,"75802010","130402010",62413003,87611686,150718167,238329853
"825",2006,"tt0383060","Zoom","PASS",35000000,"11989328","12506188",40452872,13857222,14454606,28311828
"826",2006,"tt0389557","Zwartboek","PASS",22000000,"4398532","27238354",25427520,5083807,31481990,36565797
"827",2005,"tt0402022","AEon Flux","PASS",55000000,"25857987","47953341",65616822,30849435,57209924,88059359
"828",2005,"tt0398712","Assault on Precinct 13","PASS",30000000,"20040895","36040895",35790994,23909452,42997982,66907434
"829",2005,"tt0372784","Batman Begins","FAIL",150000000,"205343774","373298774",178954969,244981925,445357804,690339729
"830",2005,"tt0388500","Beauty Shop","PASS",25000000,"36351350","38351350",29825828,43368365,45754431,89122796
"831",2005,"tt0374536","Bewitched","PASS",80000000,"63313159","131159306",95442650,75534696,156477397,232012093
"832",2005,"tt0383222","BloodRayne","FAIL",25000000,"2405420","3605420",29825828,2869746,4301386,7171132
"833",2005,"tt0357507","Boogeyman","FAIL",20000000,"46752382","67192859",23860663,55777141,80163307,135940448
"834",2005,"tt0439478","Boynton Beach Club","PASS",2900000,"3127472","3127472",3459796,3731178,3731178,7462356
"835",2005,"tt0393109","Brick","FAIL",450000,"2075743","4087493",536865,2476430,4876515,7352945
"836",2005,"tt0388795","Brokeback Mountain","FAIL",13900000,"83043761","174097801",16583160,99073958,207704444,306778402
"837",2005,"tt0379725","Capote","FAIL",7000000,"28750530","49924079",8351232,34300335,59561080,93861415
"838",2005,"tt0367594","Charlie and the Chocolate Factory","PASS",150000000,"206459076","474459076",178954969,246312517,566045396,812357913
"839",2005,"tt0451094","Chinjeolhan geumjassi","PASS",4500000,"211667","23471871",5368649,252526,28002720,28255246
"840",2005,"tt0352248","Cinderella Man","FAIL",88000000,"61649911","108539911",104986915,73550386,129491710,203042096
"841",2005,"tt0393162","Coach Carter","PASS",45000000,"67264877","76669806",53686491,80249227,91469619,171718846
"842",2005,"tt0360486","Constantine","FAIL",75000000,"75976178","230884728",89477485,90642097,275453129,366095226
"843",2005,"tt0435623","Conversations with Other Women","FAIL",450000,"379418","909061",536865,452658,1084540,1537198
"844",2005,"tt0121164","Corpse Bride","FAIL",30000000,"53359111","114770654",35790994,63659187,136925192,200584379
"845",2005,"tt0257516","Cursed","PASS",35000000,"19294901","25114901",41756160,23019456,29962909,52982365
"846",2005,"tt0342258","Danny the dog","FAIL",43000000,"24537621","49037621",51300425,29274195,58503506,87777701
"847",2005,"tt0382628","Dark Water","PASS",60000000,"25473093","49473093",71581988,30390244,59023039,89413283
"848",2005,"tt0342272","Dear Wendy","FAIL",8000000,"23106","446438",9544265,27566,532615,560181
"849",2005,"tt0421054","Domino","PASS",50000000,"10169202","22969202",59651656,12132195,27403019,39535214
"850",2005,"tt0419706","Doom","FAIL",70000000,"28212337","54612337",83512319,33658253,65154327,98812580
"851",2005,"tt0120667","Fantastic Four","FAIL",87500000,"154696080","330717080",104390399,184557548,394556433,579113981
"852",2005,"tt0408790","Flightplan","PASS",55000000,"89706988","225706988",65616822,107023409,269275914,376299323
"853",2005,"tt0369441","Fun with Dick and Jane","PASS",140000000,"110550000","201798116",167024638,131889812,240751838,372641650
"854",2005,"tt0433383","Good Night, and Good Luck.","FAIL",7000000,"31501218","56586901",8351232,37581997,67510048,105092045
"855",2005,"tt0424136","Hard Candy","PASS",950000,"1024640","8267066",1133381,1222429,9862884,11085313
"856",2005,"tt0330373","Harry Potter and the Goblet of Fire","FAIL",150000000,"290013036","896911078",178954969,345995160,1070044630,1416039790
"857",2005,"tt0400497","Herbie Fully Loaded","PASS",50000000,"66010682","144110682",59651656,78752930,171928818,250681748
"858",2005,"tt0382077","Hide and Seek","PASS",25000000,"51100486","123100486",29825828,60964573,146862958,207827531
"859",2005,"tt0386588","Hitch","FAIL",55000000,"177784257","366784257",65616822,212102508,437585770,649688278
"860",2005,"tt0443536","Hoodwinked!","PASS",17500000,"51386611","109843390",20878080,61305929,131046803,192352732
"861",2005,"tt0450278","Hostel","FAIL",4800000,"47326473","82241110",5726559,56462050,98116369,154578419
"862",2005,"tt0410097","Hustle &amp; Flow","FAIL",2800000,"22202809","23563727",3340493,26488687,28112307,54600994
"863",2005,"tt0396652","Ice Princess","PASS",25000000,"24381334","25732334",29825828,29087739,30699527,59787266
"864",2005,"tt0418763","Jarhead","FAIL",72000000,"62647540","96947540",85898385,74740591,115661627,190402218
"865",2005,"tt0418773","Junebug","PASS",1000000,"2678010","3557954",1193033,3194955,4244757,7439712
"866",2005,"tt0425123","Just Like Heaven","PASS",58000000,"48318130","100687083",69195921,57645130,120123026,177768156
"867",2005,"tt0360717","King Kong","FAIL",207000000,"218080025","550517357",246957858,260176695,656785445,916962140
"868",2005,"tt0320661","Kingdom of Heaven","FAIL",110000000,"47398413","218853353",131233644,56547877,261099301,317647178
